transaction_item_id,transaction_id,product_id,quantity,unit_price,line_total
TI00011098,T0003681,P000011,4,19.19,76.76
TI00011099,T0003681,P000009,2,33.09,66.18
TI00011100,T0003681,P000019,3,32.28,96.84
TI00011101,T0003681,P000006,4,9.16,36.64
TI00011102,T0003682,P000004,1,39.36,39.36
TI00011103,T0003682,P000015,4,49.37,197.48
TI00011104,T0003682,P000014,1,24.75,24.75
TI00011105,T0003683,P000020,4,58.91,235.64
TI00011106,T0003683,P000008,2,52.62,105.24
TI00011107,T0003683,P000007,4,44.35,177.4
TI00011108,T0003683,P000015,4,49.37,197.48
TI00011109,T0003684,P000019,2,32.28,64.56
TI00011110,T0003684,P000008,1,52.62,52.62
TI00011111,T0003685,P000020,3,58.91,176.73
TI00011112,T0003686,P000018,3,32.67,98.01
TI00011113,T0003686,P000006,3,9.16,27.48
TI00011114,T0003687,P000003,4,10.3,41.2
TI00011115,T0003687,P000010,2,43.23,86.46
TI00011116,T0003687,P000001,1,27.25,27.25
TI00011117,T0003687,P000018,1,32.67,32.67
TI00011118,T0003688,P000002,2,56.39,112.78
TI00011119,T0003688,P000010,1,43.23,43.23
TI00011120,T0003689,P000009,4,33.09,132.36
TI00011121,T0003690,P000009,1,33.09,33.09
TI00011122,T0003690,P000016,2,49.09,98.18
TI00011123,T0003690,P000020,2,58.91,117.82
TI00011124,T0003690,P000014,3,24.75,74.25
TI00011125,T0003691,P000012,2,42.38,84.76
TI00011126,T0003691,P000019,1,32.28,32.28
TI00011127,T0003691,P000011,3,19.19,57.57
TI00011128,T0003691,P000020,3,58.91,176.73
TI00011129,T0003692,P000010,3,43.23,129.69
TI00011130,T0003692,P000016,1,49.09,49.09
TI00011131,T0003692,P000001,1,27.25,27.25
TI00011132,T0003693,P000003,2,10.3,20.6
TI00011133,T0003694,P000012,3,42.38,127.14
TI00011134,T0003694,P000007,2,44.35,88.7
TI00011135,T0003694,P000009,4,33.09,132.36
TI00011136,T0003694,P000003,1,10.3,10.3
TI00011137,T0003694,P000015,2,49.37,98.74
TI00011138,T0003695,P000019,1,32.28,32.28
TI00011139,T0003696,P000002,3,56.39,169.17
TI00011140,T0003696,P000020,4,58.91,235.64
TI00011141,T0003696,P000006,1,9.16,9.16
TI00011142,T0003696,P000007,4,44.35,177.4
TI00011143,T0003696,P000008,1,52.62,52.62
TI00011144,T0003697,P000016,3,49.09,147.27
TI00011145,T0003697,P000015,2,49.37,98.74
TI00011146,T0003697,P000013,1,13.19,13.19
TI00011147,T0003698,P000008,1,52.62,52.62
TI00011148,T0003698,P000013,2,13.19,26.38
TI00011149,T0003698,P000016,1,49.09,49.09
TI00011150,T0003699,P000012,3,42.38,127.14
TI00011151,T0003699,P000018,2,32.67,65.34
TI00011152,T0003699,P000002,2,56.39,112.78
TI00011153,T0003699,P000011,1,19.19,19.19
TI00011154,T0003699,P000015,2,49.37,98.74
TI00011155,T0003700,P000014,2,24.75,49.5
TI00011156,T0003700,P000018,1,32.67,32.67
TI00011157,T0003700,P000017,2,43.77,87.54
TI00011158,T0003700,P000010,4,43.23,172.92
TI00011159,T0003701,P000018,3,32.67,98.01
TI00011160,T0003701,P000020,4,58.91,235.64
TI00011161,T0003702,P000017,3,43.77,131.31
TI00011162,T0003702,P000006,3,9.16,27.48
TI00011163,T0003702,P000008,3,52.62,157.86
TI00011164,T0003703,P000001,3,27.25,81.75
TI00011165,T0003703,P000015,3,49.37,148.11
TI00011166,T0003704,P000001,3,27.25,81.75
TI00011167,T0003704,P000016,2,49.09,98.18
TI00011168,T0003705,P000009,1,33.09,33.09
TI00011169,T0003705,P000018,4,32.67,130.68
TI00011170,T0003705,P000011,3,19.19,57.57
TI00011171,T0003705,P000010,1,43.23,43.23
TI00011172,T0003705,P000005,1,49.07,49.07
TI00011173,T0003706,P000017,2,43.77,87.54
TI00011174,T0003706,P000011,1,19.19,19.19
TI00011175,T0003706,P000002,1,56.39,56.39
TI00011176,T0003706,P000012,1,42.38,42.38
TI00011177,T0003707,P000018,3,32.67,98.01
TI00011178,T0003707,P000016,2,49.09,98.18
TI00011179,T0003707,P000001,4,27.25,109.0
TI00011180,T0003708,P000001,1,27.25,27.25
TI00011181,T0003709,P000003,4,10.3,41.2
TI00011182,T0003709,P000006,1,9.16,9.16
TI00011183,T0003709,P000011,3,19.19,57.57
TI00011184,T0003710,P000015,3,49.37,148.11
TI00011185,T0003711,P000003,1,10.3,10.3
TI00011186,T0003712,P000009,4,33.09,132.36
TI00011187,T0003712,P000017,4,43.77,175.08
TI00011188,T0003712,P000002,1,56.39,56.39
TI00011189,T0003712,P000019,3,32.28,96.84
TI00011190,T0003713,P000006,4,9.16,36.64
TI00011191,T0003713,P000014,3,24.75,74.25
TI00011192,T0003714,P000011,2,19.19,38.38
TI00011193,T0003714,P000003,4,10.3,41.2
TI00011194,T0003715,P000013,1,13.19,13.19
TI00011195,T0003716,P000002,4,56.39,225.56
TI00011196,T0003716,P000001,2,27.25,54.5
TI00011197,T0003716,P000010,3,43.23,129.69
TI00011198,T0003717,P000011,1,19.19,19.19
TI00011199,T0003717,P000010,2,43.23,86.46
TI00011200,T0003717,P000015,3,49.37,148.11
TI00011201,T0003718,P000013,4,13.19,52.76
TI00011202,T0003718,P000009,1,33.09,33.09
TI00011203,T0003718,P000010,4,43.23,172.92
TI00011204,T0003719,P000014,3,24.75,74.25
TI00011205,T0003720,P000001,4,27.25,109.0
TI00011206,T0003720,P000008,2,52.62,105.24
TI00011207,T0003721,P000013,1,13.19,13.19
TI00011208,T0003722,P000008,4,52.62,210.48
TI00011209,T0003722,P000001,4,27.25,109.0
TI00011210,T0003723,P000020,2,58.91,117.82
TI00011211,T0003723,P000017,2,43.77,87.54
TI00011212,T0003723,P000006,4,9.16,36.64
TI00011213,T0003723,P000016,2,49.09,98.18
TI00011214,T0003724,P000018,3,32.67,98.01
TI00011215,T0003724,P000009,1,33.09,33.09
TI00011216,T0003724,P000004,4,39.36,157.44
TI00011217,T0003724,P000020,3,58.91,176.73
TI00011218,T0003724,P000013,3,13.19,39.57
TI00011219,T0003725,P000003,1,10.3,10.3
TI00011220,T0003725,P000012,4,42.38,169.52
TI00011221,T0003726,P000004,2,39.36,78.72
TI00011222,T0003726,P000001,1,27.25,27.25
TI00011223,T0003727,P000009,2,33.09,66.18
TI00011224,T0003727,P000015,3,49.37,148.11
TI00011225,T0003727,P000019,2,32.28,64.56
TI00011226,T0003727,P000005,2,49.07,98.14
TI00011227,T0003728,P000005,3,49.07,147.21
TI00011228,T0003728,P000013,2,13.19,26.38
TI00011229,T0003728,P000004,3,39.36,118.08
TI00011230,T0003728,P000002,2,56.39,112.78
TI00011231,T0003728,P000010,3,43.23,129.69
TI00011232,T0003729,P000010,3,43.23,129.69
TI00011233,T0003729,P000002,3,56.39,169.17
TI00011234,T0003729,P000011,1,19.19,19.19
TI00011235,T0003729,P000009,3,33.09,99.27
TI00011236,T0003729,P000005,3,49.07,147.21
TI00011237,T0003730,P000002,2,56.39,112.78
TI00011238,T0003731,P000015,3,49.37,148.11
TI00011239,T0003731,P000013,3,13.19,39.57
TI00011240,T0003732,P000003,2,10.3,20.6
TI00011241,T0003732,P000005,1,49.07,49.07
TI00011242,T0003732,P000004,2,39.36,78.72
TI00011243,T0003733,P000016,4,49.09,196.36
TI00011244,T0003733,P000002,1,56.39,56.39
TI00011245,T0003733,P000018,3,32.67,98.01
TI00011246,T0003733,P000015,1,49.37,49.37
TI00011247,T0003734,P000003,1,10.3,10.3
TI00011248,T0003734,P000014,2,24.75,49.5
TI00011249,T0003734,P000018,2,32.67,65.34
TI00011250,T0003734,P000016,2,49.09,98.18
TI00011251,T0003734,P000009,1,33.09,33.09
TI00011252,T0003735,P000020,4,58.91,235.64
TI00011253,T0003735,P000003,4,10.3,41.2
TI00011254,T0003735,P000008,3,52.62,157.86
TI00011255,T0003736,P000005,3,49.07,147.21
TI00011256,T0003736,P000011,1,19.19,19.19
TI00011257,T0003736,P000014,1,24.75,24.75
TI00011258,T0003737,P000005,4,49.07,196.28
TI00011259,T0003737,P000018,3,32.67,98.01
TI00011260,T0003737,P000014,3,24.75,74.25
TI00011261,T0003737,P000017,4,43.77,175.08
TI00011262,T0003737,P000009,1,33.09,33.09
TI00011263,T0003738,P000011,3,19.19,57.57
TI00011264,T0003738,P000006,4,9.16,36.64
TI00011265,T0003738,P000005,4,49.07,196.28
TI00011266,T0003738,P000001,2,27.25,54.5
TI00011267,T0003738,P000010,1,43.23,43.23
TI00011268,T0003739,P000014,2,24.75,49.5
TI00011269,T0003740,P000019,3,32.28,96.84
TI00011270,T0003740,P000017,1,43.77,43.77
TI00011271,T0003740,P000008,1,52.62,52.62
TI00011272,T0003740,P000013,1,13.19,13.19
TI00011273,T0003741,P000011,1,19.19,19.19
TI00011274,T0003741,P000008,1,52.62,52.62
TI00011275,T0003741,P000009,2,33.09,66.18
TI00011276,T0003741,P000013,4,13.19,52.76
TI00011277,T0003742,P000001,2,27.25,54.5
TI00011278,T0003742,P000016,2,49.09,98.18
TI00011279,T0003742,P000015,1,49.37,49.37
TI00011280,T0003742,P000006,1,9.16,9.16
TI00011281,T0003742,P000003,1,10.3,10.3
TI00011282,T0003743,P000017,4,43.77,175.08
TI00011283,T0003744,P000003,3,10.3,30.9
TI00011284,T0003744,P000015,2,49.37,98.74
TI00011285,T0003745,P000020,1,58.91,58.91
TI00011286,T0003745,P000007,2,44.35,88.7
TI00011287,T0003745,P000010,4,43.23,172.92
TI00011288,T0003746,P000017,4,43.77,175.08
TI00011289,T0003746,P000010,4,43.23,172.92
TI00011290,T0003746,P000019,1,32.28,32.28
TI00011291,T0003746,P000003,2,10.3,20.6
TI00011292,T0003747,P000002,3,56.39,169.17
TI00011293,T0003747,P000013,4,13.19,52.76
TI00011294,T0003747,P000005,4,49.07,196.28
TI00011295,T0003747,P000003,1,10.3,10.3
TI00011296,T0003748,P000004,1,39.36,39.36
TI00011297,T0003748,P000006,4,9.16,36.64
TI00011298,T0003749,P000003,4,10.3,41.2
TI00011299,T0003749,P000005,2,49.07,98.14
TI00011300,T0003750,P000008,4,52.62,210.48
TI00011301,T0003750,P000006,4,9.16,36.64
TI00011302,T0003750,P000010,2,43.23,86.46
TI00011303,T0003751,P000017,1,43.77,43.77
TI00011304,T0003752,P000003,2,10.3,20.6
TI00011305,T0003752,P000013,2,13.19,26.38
TI00011306,T0003752,P000019,1,32.28,32.28
TI00011307,T0003752,P000015,4,49.37,197.48
TI00011308,T0003753,P000013,4,13.19,52.76
TI00011309,T0003753,P000006,3,9.16,27.48
TI00011310,T0003754,P000001,4,27.25,109.0
TI00011311,T0003754,P000007,2,44.35,88.7
TI00011312,T0003754,P000012,2,42.38,84.76
TI00011313,T0003755,P000007,2,44.35,88.7
TI00011314,T0003755,P000008,2,52.62,105.24
TI00011315,T0003755,P000014,1,24.75,24.75
TI00011316,T0003755,P000009,4,33.09,132.36
TI00011317,T0003755,P000015,2,49.37,98.74
TI00011318,T0003756,P000020,1,58.91,58.91
TI00011319,T0003757,P000005,4,49.07,196.28
TI00011320,T0003757,P000006,3,9.16,27.48
TI00011321,T0003758,P000002,2,56.39,112.78
TI00011322,T0003758,P000016,1,49.09,49.09
TI00011323,T0003758,P000011,4,19.19,76.76
TI00011324,T0003758,P000017,1,43.77,43.77
TI00011325,T0003759,P000012,1,42.38,42.38
TI00011326,T0003759,P000001,3,27.25,81.75
TI00011327,T0003760,P000009,3,33.09,99.27
TI00011328,T0003760,P000011,1,19.19,19.19
TI00011329,T0003760,P000001,4,27.25,109.0
TI00011330,T0003760,P000008,2,52.62,105.24
TI00011331,T0003760,P000004,4,39.36,157.44
TI00011332,T0003761,P000020,2,58.91,117.82
TI00011333,T0003761,P000005,3,49.07,147.21
TI00011334,T0003762,P000001,1,27.25,27.25
TI00011335,T0003762,P000004,1,39.36,39.36
TI00011336,T0003762,P000016,3,49.09,147.27
TI00011337,T0003762,P000002,4,56.39,225.56
TI00011338,T0003763,P000002,3,56.39,169.17
TI00011339,T0003763,P000019,2,32.28,64.56
TI00011340,T0003763,P000015,2,49.37,98.74
TI00011341,T0003763,P000003,2,10.3,20.6
TI00011342,T0003763,P000011,2,19.19,38.38
TI00011343,T0003764,P000009,4,33.09,132.36
TI00011344,T0003764,P000012,1,42.38,42.38
TI00011345,T0003764,P000015,4,49.37,197.48
TI00011346,T0003764,P000013,2,13.19,26.38
TI00011347,T0003764,P000018,1,32.67,32.67
TI00011348,T0003765,P000019,4,32.28,129.12
TI00011349,T0003766,P000018,4,32.67,130.68
TI00011350,T0003766,P000012,4,42.38,169.52
TI00011351,T0003766,P000017,2,43.77,87.54
TI00011352,T0003767,P000001,1,27.25,27.25
TI00011353,T0003767,P000009,3,33.09,99.27
TI00011354,T0003767,P000018,2,32.67,65.34
TI00011355,T0003767,P000020,1,58.91,58.91
TI00011356,T0003767,P000017,2,43.77,87.54
TI00011357,T0003768,P000009,1,33.09,33.09
TI00011358,T0003768,P000013,3,13.19,39.57
TI00011359,T0003768,P000003,4,10.3,41.2
TI00011360,T0003768,P000020,3,58.91,176.73
TI00011361,T0003768,P000006,1,9.16,9.16
TI00011362,T0003769,P000001,4,27.25,109.0
TI00011363,T0003769,P000019,1,32.28,32.28
TI00011364,T0003769,P000020,1,58.91,58.91
TI00011365,T0003769,P000012,3,42.38,127.14
TI00011366,T0003769,P000005,1,49.07,49.07
TI00011367,T0003770,P000005,2,49.07,98.14
TI00011368,T0003770,P000016,1,49.09,49.09
TI00011369,T0003770,P000019,2,32.28,64.56
TI00011370,T0003770,P000002,4,56.39,225.56
TI00011371,T0003770,P000006,1,9.16,9.16
TI00011372,T0003771,P000016,2,49.09,98.18
TI00011373,T0003772,P000008,4,52.62,210.48
TI00011374,T0003772,P000013,3,13.19,39.57
TI00011375,T0003772,P000003,1,10.3,10.3
TI00011376,T0003773,P000012,2,42.38,84.76
TI00011377,T0003773,P000010,4,43.23,172.92
TI00011378,T0003773,P000003,4,10.3,41.2
TI00011379,T0003773,P000013,1,13.19,13.19
TI00011380,T0003773,P000004,4,39.36,157.44
TI00011381,T0003774,P000018,2,32.67,65.34
TI00011382,T0003774,P000016,2,49.09,98.18
TI00011383,T0003774,P000007,1,44.35,44.35
TI00011384,T0003774,P000008,1,52.62,52.62
TI00011385,T0003775,P000019,1,32.28,32.28
TI00011386,T0003776,P000004,3,39.36,118.08
TI00011387,T0003776,P000015,1,49.37,49.37
TI00011388,T0003777,P000014,4,24.75,99.0
TI00011389,T0003778,P000014,4,24.75,99.0
TI00011390,T0003778,P000016,3,49.09,147.27
TI00011391,T0003779,P000003,2,10.3,20.6
TI00011392,T0003779,P000004,4,39.36,157.44
TI00011393,T0003779,P000018,2,32.67,65.34
TI00011394,T0003780,P000018,1,32.67,32.67
TI00011395,T0003780,P000013,4,13.19,52.76
TI00011396,T0003780,P000019,1,32.28,32.28
TI00011397,T0003780,P000009,1,33.09,33.09
TI00011398,T0003781,P000018,3,32.67,98.01
TI00011399,T0003782,P000012,3,42.38,127.14
TI00011400,T0003783,P000020,4,58.91,235.64
TI00011401,T0003784,P000003,1,10.3,10.3
TI00011402,T0003784,P000001,1,27.25,27.25
TI00011403,T0003784,P000010,4,43.23,172.92
TI00011404,T0003785,P000004,4,39.36,157.44
TI00011405,T0003785,P000016,2,49.09,98.18
TI00011406,T0003785,P000009,3,33.09,99.27
TI00011407,T0003786,P000005,4,49.07,196.28
TI00011408,T0003786,P000009,2,33.09,66.18
TI00011409,T0003786,P000020,4,58.91,235.64
TI00011410,T0003786,P000001,3,27.25,81.75
TI00011411,T0003787,P000016,3,49.09,147.27
TI00011412,T0003788,P000020,4,58.91,235.64
TI00011413,T0003788,P000001,3,27.25,81.75
TI00011414,T0003789,P000012,3,42.38,127.14
TI00011415,T0003789,P000017,4,43.77,175.08
TI00011416,T0003789,P000008,1,52.62,52.62
TI00011417,T0003789,P000003,1,10.3,10.3
TI00011418,T0003789,P000019,3,32.28,96.84
TI00011419,T0003790,P000008,1,52.62,52.62
TI00011420,T0003790,P000001,2,27.25,54.5
TI00011421,T0003791,P000013,4,13.19,52.76
TI00011422,T0003792,P000008,4,52.62,210.48
TI00011423,T0003792,P000002,2,56.39,112.78
TI00011424,T0003792,P000005,3,49.07,147.21
TI00011425,T0003793,P000007,4,44.35,177.4
TI00011426,T0003793,P000003,2,10.3,20.6
TI00011427,T0003793,P000004,2,39.36,78.72
TI00011428,T0003793,P000006,2,9.16,18.32
TI00011429,T0003794,P000015,3,49.37,148.11
TI00011430,T0003794,P000009,2,33.09,66.18
TI00011431,T0003794,P000004,4,39.36,157.44
TI00011432,T0003794,P000010,1,43.23,43.23
TI00011433,T0003795,P000019,1,32.28,32.28
TI00011434,T0003795,P000014,3,24.75,74.25
TI00011435,T0003795,P000018,2,32.67,65.34
TI00011436,T0003795,P000016,2,49.09,98.18
TI00011437,T0003795,P000001,4,27.25,109.0
TI00011438,T0003796,P000019,3,32.28,96.84
TI00011439,T0003797,P000003,3,10.3,30.9
TI00011440,T0003797,P000007,1,44.35,44.35
TI00011441,T0003797,P000006,3,9.16,27.48
TI00011442,T0003797,P000009,4,33.09,132.36
TI00011443,T0003797,P000001,2,27.25,54.5
TI00011444,T0003798,P000014,1,24.75,24.75
TI00011445,T0003798,P000007,2,44.35,88.7
TI00011446,T0003799,P000005,2,49.07,98.14
TI00011447,T0003800,P000001,1,27.25,27.25
TI00011448,T0003800,P000005,2,49.07,98.14
TI00011449,T0003800,P000013,1,13.19,13.19
TI00011450,T0003801,P000018,2,32.67,65.34
TI00011451,T0003801,P000003,4,10.3,41.2
TI00011452,T0003801,P000015,3,49.37,148.11
TI00011453,T0003802,P000018,1,32.67,32.67
TI00011454,T0003802,P000002,1,56.39,56.39
TI00011455,T0003802,P000001,1,27.25,27.25
TI00011456,T0003802,P000016,1,49.09,49.09
TI00011457,T0003802,P000008,3,52.62,157.86
TI00011458,T0003803,P000002,1,56.39,56.39
TI00011459,T0003803,P000003,1,10.3,10.3
TI00011460,T0003803,P000007,3,44.35,133.05
TI00011461,T0003803,P000016,4,49.09,196.36
TI00011462,T0003803,P000014,2,24.75,49.5
TI00011463,T0003804,P000014,4,24.75,99.0
TI00011464,T0003805,P000019,1,32.28,32.28
TI00011465,T0003806,P000004,3,39.36,118.08
TI00011466,T0003806,P000008,1,52.62,52.62
TI00011467,T0003807,P000005,2,49.07,98.14
TI00011468,T0003807,P000019,4,32.28,129.12
TI00011469,T0003807,P000006,2,9.16,18.32
TI00011470,T0003808,P000012,2,42.38,84.76
TI00011471,T0003809,P000004,2,39.36,78.72
TI00011472,T0003809,P000008,1,52.62,52.62
TI00011473,T0003809,P000013,4,13.19,52.76
TI00011474,T0003810,P000020,2,58.91,117.82
TI00011475,T0003810,P000008,3,52.62,157.86
TI00011476,T0003810,P000002,3,56.39,169.17
TI00011477,T0003810,P000019,3,32.28,96.84
TI00011478,T0003810,P000013,2,13.19,26.38
TI00011479,T0003811,P000011,4,19.19,76.76
TI00011480,T0003812,P000016,2,49.09,98.18
TI00011481,T0003812,P000002,3,56.39,169.17
TI00011482,T0003813,P000015,3,49.37,148.11
TI00011483,T0003813,P000001,4,27.25,109.0
TI00011484,T0003813,P000019,4,32.28,129.12
TI00011485,T0003813,P000013,4,13.19,52.76
TI00011486,T0003813,P000004,4,39.36,157.44
TI00011487,T0003814,P000008,4,52.62,210.48
TI00011488,T0003815,P000006,4,9.16,36.64
TI00011489,T0003815,P000012,1,42.38,42.38
TI00011490,T0003815,P000013,4,13.19,52.76
TI00011491,T0003815,P000007,2,44.35,88.7
TI00011492,T0003815,P000016,1,49.09,49.09
TI00011493,T0003816,P000020,4,58.91,235.64
TI00011494,T0003817,P000003,2,10.3,20.6
TI00011495,T0003817,P000020,3,58.91,176.73
TI00011496,T0003817,P000006,2,9.16,18.32
TI00011497,T0003817,P000011,1,19.19,19.19
TI00011498,T0003818,P000018,4,32.67,130.68
TI00011499,T0003818,P000015,2,49.37,98.74
TI00011500,T0003818,P000004,3,39.36,118.08
TI00011501,T0003818,P000020,1,58.91,58.91
TI00011502,T0003819,P000016,1,49.09,49.09
TI00011503,T0003819,P000004,3,39.36,118.08
TI00011504,T0003819,P000014,3,24.75,74.25
TI00011505,T0003819,P000018,3,32.67,98.01
TI00011506,T0003819,P000017,3,43.77,131.31
TI00011507,T0003820,P000004,1,39.36,39.36
TI00011508,T0003820,P000003,3,10.3,30.9
TI00011509,T0003820,P000010,3,43.23,129.69
TI00011510,T0003820,P000001,2,27.25,54.5
TI00011511,T0003821,P000014,4,24.75,99.0
TI00011512,T0003821,P000015,3,49.37,148.11
TI00011513,T0003821,P000018,2,32.67,65.34
TI00011514,T0003821,P000009,2,33.09,66.18
TI00011515,T0003822,P000001,2,27.25,54.5
TI00011516,T0003823,P000004,2,39.36,78.72
TI00011517,T0003823,P000019,3,32.28,96.84
TI00011518,T0003823,P000010,2,43.23,86.46
TI00011519,T0003824,P000009,1,33.09,33.09
TI00011520,T0003824,P000002,3,56.39,169.17
TI00011521,T0003824,P000016,1,49.09,49.09
TI00011522,T0003824,P000001,4,27.25,109.0
TI00011523,T0003824,P000017,2,43.77,87.54
TI00011524,T0003825,P000016,2,49.09,98.18
TI00011525,T0003825,P000009,3,33.09,99.27
TI00011526,T0003826,P000005,2,49.07,98.14
TI00011527,T0003826,P000009,2,33.09,66.18
TI00011528,T0003827,P000020,2,58.91,117.82
TI00011529,T0003827,P000014,4,24.75,99.0
TI00011530,T0003827,P000015,4,49.37,197.48
TI00011531,T0003828,P000003,3,10.3,30.9
TI00011532,T0003828,P000012,3,42.38,127.14
TI00011533,T0003828,P000007,4,44.35,177.4
TI00011534,T0003828,P000009,3,33.09,99.27
TI00011535,T0003828,P000017,1,43.77,43.77
TI00011536,T0003829,P000014,3,24.75,74.25
TI00011537,T0003829,P000010,1,43.23,43.23
TI00011538,T0003830,P000005,4,49.07,196.28
TI00011539,T0003830,P000012,1,42.38,42.38
TI00011540,T0003830,P000015,3,49.37,148.11
TI00011541,T0003830,P000001,2,27.25,54.5
TI00011542,T0003831,P000009,4,33.09,132.36
TI00011543,T0003831,P000012,4,42.38,169.52
TI00011544,T0003831,P000019,1,32.28,32.28
TI00011545,T0003831,P000013,1,13.19,13.19
TI00011546,T0003832,P000019,3,32.28,96.84
TI00011547,T0003832,P000015,2,49.37,98.74
TI00011548,T0003833,P000009,2,33.09,66.18
TI00011549,T0003833,P000008,4,52.62,210.48
TI00011550,T0003833,P000011,2,19.19,38.38
TI00011551,T0003833,P000020,4,58.91,235.64
TI00011552,T0003833,P000002,3,56.39,169.17
TI00011553,T0003834,P000009,1,33.09,33.09
TI00011554,T0003834,P000004,3,39.36,118.08
TI00011555,T0003834,P000020,1,58.91,58.91
TI00011556,T0003834,P000010,3,43.23,129.69
TI00011557,T0003834,P000005,2,49.07,98.14
TI00011558,T0003835,P000008,4,52.62,210.48
TI00011559,T0003836,P000010,2,43.23,86.46
TI00011560,T0003836,P000018,1,32.67,32.67
TI00011561,T0003837,P000020,3,58.91,176.73
TI00011562,T0003837,P000016,1,49.09,49.09
TI00011563,T0003837,P000019,3,32.28,96.84
TI00011564,T0003837,P000015,2,49.37,98.74
TI00011565,T0003838,P000010,4,43.23,172.92
TI00011566,T0003838,P000016,3,49.09,147.27
TI00011567,T0003838,P000005,2,49.07,98.14
TI00011568,T0003838,P000013,2,13.19,26.38
TI00011569,T0003839,P000004,1,39.36,39.36
TI00011570,T0003840,P000017,3,43.77,131.31
TI00011571,T0003840,P000020,4,58.91,235.64
TI00011572,T0003840,P000015,2,49.37,98.74
TI00011573,T0003840,P000012,4,42.38,169.52
TI00011574,T0003841,P000005,2,49.07,98.14
TI00011575,T0003841,P000010,2,43.23,86.46
TI00011576,T0003841,P000020,4,58.91,235.64
TI00011577,T0003841,P000006,1,9.16,9.16
TI00011578,T0003841,P000013,3,13.19,39.57
TI00011579,T0003842,P000005,2,49.07,98.14
TI00011580,T0003843,P000009,3,33.09,99.27
TI00011581,T0003843,P000006,1,9.16,9.16
TI00011582,T0003843,P000020,3,58.91,176.73
TI00011583,T0003843,P000016,3,49.09,147.27
TI00011584,T0003843,P000005,2,49.07,98.14
TI00011585,T0003844,P000006,1,9.16,9.16
TI00011586,T0003845,P000016,4,49.09,196.36
TI00011587,T0003846,P000001,1,27.25,27.25
TI00011588,T0003846,P000005,1,49.07,49.07
TI00011589,T0003846,P000016,1,49.09,49.09
TI00011590,T0003846,P000002,4,56.39,225.56
TI00011591,T0003846,P000004,4,39.36,157.44
TI00011592,T0003847,P000012,3,42.38,127.14
TI00011593,T0003847,P000011,4,19.19,76.76
TI00011594,T0003847,P000010,1,43.23,43.23
TI00011595,T0003848,P000001,2,27.25,54.5
TI00011596,T0003848,P000002,3,56.39,169.17
TI00011597,T0003848,P000007,2,44.35,88.7
TI00011598,T0003848,P000018,2,32.67,65.34
TI00011599,T0003848,P000017,1,43.77,43.77
TI00011600,T0003849,P000003,3,10.3,30.9
TI00011601,T0003849,P000005,2,49.07,98.14
TI00011602,T0003849,P000019,4,32.28,129.12
TI00011603,T0003849,P000002,3,56.39,169.17
TI00011604,T0003849,P000013,1,13.19,13.19
TI00011605,T0003850,P000009,3,33.09,99.27
TI00011606,T0003850,P000002,3,56.39,169.17
TI00011607,T0003850,P000016,1,49.09,49.09
TI00011608,T0003850,P000015,1,49.37,49.37
TI00011609,T0003851,P000019,3,32.28,96.84
TI00011610,T0003852,P000010,4,43.23,172.92
TI00011611,T0003852,P000017,3,43.77,131.31
TI00011612,T0003852,P000005,1,49.07,49.07
TI00011613,T0003852,P000018,2,32.67,65.34
TI00011614,T0003853,P000007,4,44.35,177.4
TI00011615,T0003853,P000010,4,43.23,172.92
TI00011616,T0003854,P000018,1,32.67,32.67
TI00011617,T0003854,P000017,1,43.77,43.77
TI00011618,T0003854,P000011,3,19.19,57.57
TI00011619,T0003854,P000014,1,24.75,24.75
TI00011620,T0003855,P000003,2,10.3,20.6
TI00011621,T0003855,P000016,1,49.09,49.09
TI00011622,T0003855,P000001,3,27.25,81.75
TI00011623,T0003856,P000012,2,42.38,84.76
TI00011624,T0003856,P000009,3,33.09,99.27
TI00011625,T0003856,P000001,1,27.25,27.25
TI00011626,T0003856,P000007,4,44.35,177.4
TI00011627,T0003857,P000014,4,24.75,99.0
TI00011628,T0003857,P000005,3,49.07,147.21
TI00011629,T0003857,P000013,4,13.19,52.76
TI00011630,T0003857,P000011,2,19.19,38.38
TI00011631,T0003858,P000016,3,49.09,147.27
TI00011632,T0003858,P000002,3,56.39,169.17
TI00011633,T0003859,P000003,3,10.3,30.9
TI00011634,T0003859,P000008,3,52.62,157.86
TI00011635,T0003859,P000020,2,58.91,117.82
TI00011636,T0003859,P000007,4,44.35,177.4
TI00011637,T0003860,P000005,4,49.07,196.28
TI00011638,T0003860,P000004,4,39.36,157.44
TI00011639,T0003860,P000014,1,24.75,24.75
TI00011640,T0003860,P000016,2,49.09,98.18
TI00011641,T0003860,P000020,4,58.91,235.64
TI00011642,T0003861,P000018,3,32.67,98.01
TI00011643,T0003862,P000018,3,32.67,98.01
TI00011644,T0003862,P000005,1,49.07,49.07
TI00011645,T0003862,P000014,3,24.75,74.25
TI00011646,T0003862,P000017,1,43.77,43.77
TI00011647,T0003862,P000003,2,10.3,20.6
TI00011648,T0003863,P000015,1,49.37,49.37
TI00011649,T0003863,P000007,4,44.35,177.4
TI00011650,T0003863,P000005,2,49.07,98.14
TI00011651,T0003864,P000012,1,42.38,42.38
TI00011652,T0003864,P000001,1,27.25,27.25
TI00011653,T0003864,P000020,2,58.91,117.82
TI00011654,T0003865,P000010,2,43.23,86.46
TI00011655,T0003865,P000002,3,56.39,169.17
