inventory_id,store_id,product_id,quantity_on_hand,reorder_level,last_updated_date
INV0004157,ST0278,P000015,435,99,2026-07-07
INV0004158,ST0278,P000019,43,54,2026-07-02
INV0004159,ST0278,P000004,191,88,2026-06-18
INV0004160,ST0278,P000014,186,21,2026-06-27
INV0004161,ST0278,P000009,376,41,2026-06-17
INV0004162,ST0278,P000007,125,61,2026-06-25
INV0004163,ST0278,P000005,430,30,2026-06-22
INV0004164,ST0278,P000011,218,75,2026-07-04
INV0004165,ST0278,P000003,218,95,2026-06-25
INV0004166,ST0278,P000020,374,93,2026-06-10
INV0004167,ST0278,P000013,478,24,2026-06-16
INV0004168,ST0278,P000010,255,91,2026-06-15
INV0004169,ST0278,P000012,46,27,2026-06-16
INV0004170,ST0278,P000008,334,29,2026-07-03
INV0004171,ST0279,P000011,80,36,2026-06-16
INV0004172,ST0279,P000013,338,46,2026-06-18
INV0004173,ST0279,P000012,343,98,2026-06-23
INV0004174,ST0279,P000005,316,47,2026-06-24
INV0004175,ST0279,P000014,84,81,2026-06-19
INV0004176,ST0279,P000017,296,100,2026-07-03
INV0004177,ST0279,P000004,5,71,2026-06-09
INV0004178,ST0279,P000007,105,55,2026-06-08
INV0004179,ST0279,P000009,170,56,2026-06-29
INV0004180,ST0279,P000003,455,93,2026-07-05
INV0004181,ST0279,P000020,96,90,2026-07-07
INV0004182,ST0279,P000001,258,78,2026-07-04
INV0004183,ST0279,P000006,19,38,2026-06-15
INV0004184,ST0279,P000019,193,39,2026-06-26
INV0004185,ST0279,P000018,83,29,2026-07-07
INV0004186,ST0280,P000016,76,54,2026-06-19
INV0004187,ST0280,P000020,391,49,2026-06-12
INV0004188,ST0280,P000012,445,81,2026-07-03
INV0004189,ST0280,P000001,426,22,2026-07-07
INV0004190,ST0280,P000017,117,67,2026-06-26
INV0004191,ST0280,P000005,248,84,2026-07-04
INV0004192,ST0280,P000014,154,40,2026-07-01
INV0004193,ST0280,P000010,438,44,2026-06-13
INV0004194,ST0280,P000007,210,63,2026-06-18
INV0004195,ST0280,P000019,142,57,2026-06-10
INV0004196,ST0280,P000013,6,93,2026-06-14
INV0004197,ST0280,P000009,15,53,2026-06-12
INV0004198,ST0280,P000002,83,33,2026-06-17
INV0004199,ST0280,P000006,145,35,2026-06-24
INV0004200,ST0280,P000015,321,44,2026-07-02
INV0004201,ST0281,P000001,415,46,2026-06-28
INV0004202,ST0281,P000005,455,99,2026-06-23
INV0004203,ST0281,P000004,32,84,2026-06-19
INV0004204,ST0281,P000017,450,34,2026-06-24
INV0004205,ST0281,P000013,253,74,2026-06-10
INV0004206,ST0281,P000002,59,66,2026-07-07
INV0004207,ST0281,P000020,265,43,2026-07-01
INV0004208,ST0281,P000010,260,53,2026-06-18
INV0004209,ST0281,P000018,117,73,2026-06-22
INV0004210,ST0281,P000009,385,99,2026-06-27
INV0004211,ST0281,P000003,499,86,2026-06-28
INV0004212,ST0281,P000016,400,87,2026-06-19
INV0004213,ST0281,P000014,180,23,2026-06-15
INV0004214,ST0281,P000012,37,85,2026-06-25
INV0004215,ST0281,P000008,83,86,2026-06-14
INV0004216,ST0282,P000015,398,45,2026-06-18
INV0004217,ST0282,P000016,454,40,2026-06-13
INV0004218,ST0282,P000003,162,41,2026-07-05
INV0004219,ST0282,P000020,357,38,2026-06-27
INV0004220,ST0282,P000001,491,34,2026-07-04
INV0004221,ST0282,P000004,232,64,2026-06-25
INV0004222,ST0282,P000002,292,54,2026-06-14
INV0004223,ST0282,P000014,49,83,2026-06-24
INV0004224,ST0282,P000013,442,86,2026-06-15
INV0004225,ST0282,P000006,57,22,2026-07-05
INV0004226,ST0282,P000017,201,31,2026-06-26
INV0004227,ST0282,P000018,130,100,2026-07-05
INV0004228,ST0282,P000008,178,37,2026-06-20
INV0004229,ST0282,P000012,492,47,2026-07-07
INV0004230,ST0282,P000009,185,54,2026-06-26
INV0004231,ST0283,P000011,459,57,2026-06-15
INV0004232,ST0283,P000020,39,66,2026-06-10
INV0004233,ST0283,P000003,179,79,2026-07-04
INV0004234,ST0283,P000012,328,66,2026-07-04
INV0004235,ST0283,P000013,383,57,2026-07-03
INV0004236,ST0283,P000016,422,92,2026-06-27
INV0004237,ST0283,P000008,296,92,2026-06-19
INV0004238,ST0283,P000019,265,86,2026-06-30
INV0004239,ST0283,P000014,396,42,2026-06-29
INV0004240,ST0283,P000015,199,88,2026-06-09
INV0004241,ST0283,P000017,367,79,2026-07-03
INV0004242,ST0283,P000006,400,41,2026-06-25
INV0004243,ST0283,P000005,39,31,2026-06-09
INV0004244,ST0283,P000004,117,47,2026-06-13
INV0004245,ST0283,P000001,126,29,2026-06-08
INV0004246,ST0284,P000007,359,65,2026-07-01
INV0004247,ST0284,P000010,126,56,2026-07-01
INV0004248,ST0284,P000004,426,87,2026-06-26
INV0004249,ST0284,P000006,179,37,2026-06-25
INV0004250,ST0284,P000015,301,34,2026-06-08
INV0004251,ST0284,P000009,80,32,2026-06-23
INV0004252,ST0284,P000014,397,40,2026-07-07
INV0004253,ST0284,P000016,36,93,2026-06-29
INV0004254,ST0284,P000002,256,55,2026-07-06
INV0004255,ST0284,P000011,421,50,2026-06-09
INV0004256,ST0284,P000008,273,59,2026-06-11
INV0004257,ST0284,P000012,439,80,2026-06-16
INV0004258,ST0284,P000003,194,22,2026-07-06
INV0004259,ST0284,P000017,436,65,2026-07-01
INV0004260,ST0284,P000020,499,28,2026-06-12
INV0004261,ST0285,P000008,152,71,2026-06-13
INV0004262,ST0285,P000010,193,64,2026-06-22
INV0004263,ST0285,P000005,368,55,2026-07-02
INV0004264,ST0285,P000012,64,74,2026-07-07
INV0004265,ST0285,P000011,243,31,2026-07-05
INV0004266,ST0285,P000007,3,80,2026-07-02
INV0004267,ST0285,P000001,491,65,2026-07-03
INV0004268,ST0285,P000015,0,20,2026-06-09
INV0004269,ST0285,P000009,416,39,2026-06-10
INV0004270,ST0285,P000002,168,92,2026-06-10
INV0004271,ST0285,P000017,115,98,2026-06-27
INV0004272,ST0285,P000020,2,29,2026-06-30
INV0004273,ST0285,P000013,213,91,2026-07-01
INV0004274,ST0285,P000016,391,65,2026-06-24
INV0004275,ST0285,P000004,5,29,2026-06-17
INV0004276,ST0286,P000001,377,83,2026-06-14
INV0004277,ST0286,P000017,475,20,2026-06-14
INV0004278,ST0286,P000020,240,71,2026-07-06
INV0004279,ST0286,P000011,18,31,2026-07-04
INV0004280,ST0286,P000003,315,92,2026-06-13
INV0004281,ST0286,P000016,28,100,2026-06-13
INV0004282,ST0286,P000007,51,66,2026-07-04
INV0004283,ST0286,P000014,198,42,2026-06-28
INV0004284,ST0286,P000010,270,27,2026-07-05
INV0004285,ST0286,P000002,85,42,2026-06-25
INV0004286,ST0286,P000008,184,50,2026-06-15
INV0004287,ST0286,P000005,187,94,2026-06-24
INV0004288,ST0286,P000012,195,35,2026-06-22
INV0004289,ST0286,P000013,391,71,2026-06-30
INV0004290,ST0286,P000006,332,43,2026-06-17
INV0004291,ST0287,P000011,456,100,2026-06-12
INV0004292,ST0287,P000006,229,89,2026-06-18
INV0004293,ST0287,P000013,203,27,2026-06-11
INV0004294,ST0287,P000018,236,85,2026-06-12
INV0004295,ST0287,P000005,87,62,2026-06-14
INV0004296,ST0287,P000017,232,54,2026-06-13
INV0004297,ST0287,P000015,266,97,2026-06-23
INV0004298,ST0287,P000009,119,47,2026-06-15
INV0004299,ST0287,P000016,451,23,2026-07-03
INV0004300,ST0287,P000003,44,100,2026-07-01
INV0004301,ST0287,P000019,26,79,2026-07-05
INV0004302,ST0287,P000007,365,77,2026-06-17
INV0004303,ST0287,P000012,427,92,2026-06-16
INV0004304,ST0287,P000002,136,71,2026-07-05
INV0004305,ST0287,P000014,164,29,2026-06-17
INV0004306,ST0288,P000012,340,85,2026-06-10
INV0004307,ST0288,P000001,51,93,2026-06-12
INV0004308,ST0288,P000018,439,74,2026-06-29
INV0004309,ST0288,P000010,381,35,2026-06-27
INV0004310,ST0288,P000016,355,54,2026-06-14
INV0004311,ST0288,P000019,320,47,2026-06-21
INV0004312,ST0288,P000002,495,77,2026-07-07
INV0004313,ST0288,P000006,351,83,2026-07-07
INV0004314,ST0288,P000008,174,41,2026-07-06
INV0004315,ST0288,P000015,1,82,2026-06-08
INV0004316,ST0288,P000020,461,43,2026-06-25
INV0004317,ST0288,P000011,158,35,2026-06-26
INV0004318,ST0288,P000007,179,52,2026-06-08
INV0004319,ST0288,P000009,388,57,2026-07-03
INV0004320,ST0288,P000004,366,38,2026-06-13
INV0004321,ST0289,P000011,420,73,2026-07-06
INV0004322,ST0289,P000008,269,75,2026-06-10
INV0004323,ST0289,P000018,378,95,2026-07-07
INV0004324,ST0289,P000001,130,23,2026-06-23
INV0004325,ST0289,P000005,416,47,2026-07-03
INV0004326,ST0289,P000017,339,30,2026-06-10
INV0004327,ST0289,P000020,458,63,2026-06-11
INV0004328,ST0289,P000016,330,38,2026-06-27
INV0004329,ST0289,P000009,16,47,2026-06-25
INV0004330,ST0289,P000012,427,84,2026-06-17
INV0004331,ST0289,P000013,493,97,2026-06-28
INV0004332,ST0289,P000010,97,78,2026-06-19
INV0004333,ST0289,P000003,131,60,2026-06-30
INV0004334,ST0289,P000006,485,31,2026-06-08
INV0004335,ST0289,P000004,308,42,2026-06-28
INV0004336,ST0290,P000013,227,91,2026-07-06
INV0004337,ST0290,P000020,177,58,2026-07-03
INV0004338,ST0290,P000007,49,34,2026-06-22
INV0004339,ST0290,P000017,411,94,2026-06-18
INV0004340,ST0290,P000016,16,47,2026-06-29
INV0004341,ST0290,P000009,274,89,2026-06-18
INV0004342,ST0290,P000004,239,30,2026-06-16
INV0004343,ST0290,P000019,358,57,2026-06-16
INV0004344,ST0290,P000006,299,34,2026-06-18
INV0004345,ST0290,P000014,220,56,2026-06-23
INV0004346,ST0290,P000003,355,31,2026-06-28
INV0004347,ST0290,P000002,137,70,2026-06-25
INV0004348,ST0290,P000005,412,35,2026-06-20
INV0004349,ST0290,P000012,20,73,2026-06-15
INV0004350,ST0290,P000018,118,71,2026-06-15
INV0004351,ST0291,P000016,453,36,2026-06-08
INV0004352,ST0291,P000011,158,49,2026-06-30
INV0004353,ST0291,P000001,256,67,2026-07-01
INV0004354,ST0291,P000017,176,76,2026-06-28
INV0004355,ST0291,P000018,174,67,2026-06-20
INV0004356,ST0291,P000012,484,95,2026-06-11
INV0004357,ST0291,P000006,475,22,2026-07-04
INV0004358,ST0291,P000008,298,57,2026-06-15
INV0004359,ST0291,P000020,469,79,2026-06-30
INV0004360,ST0291,P000014,435,35,2026-07-04
INV0004361,ST0291,P000009,189,76,2026-06-10
INV0004362,ST0291,P000015,60,25,2026-06-16
INV0004363,ST0291,P000013,256,28,2026-06-14
INV0004364,ST0291,P000010,56,66,2026-06-09
INV0004365,ST0291,P000003,482,68,2026-06-11
INV0004366,ST0292,P000019,9,94,2026-06-10
INV0004367,ST0292,P000011,92,63,2026-06-16
INV0004368,ST0292,P000010,378,58,2026-06-22
INV0004369,ST0292,P000020,328,45,2026-06-18
INV0004370,ST0292,P000008,181,90,2026-07-05
INV0004371,ST0292,P000003,329,81,2026-06-21
INV0004372,ST0292,P000018,27,54,2026-06-20
INV0004373,ST0292,P000015,197,32,2026-06-10
INV0004374,ST0292,P000016,428,39,2026-06-14
INV0004375,ST0292,P000017,297,84,2026-07-05
INV0004376,ST0292,P000014,34,64,2026-07-06
INV0004377,ST0292,P000009,348,83,2026-06-25
INV0004378,ST0292,P000001,254,26,2026-06-25
INV0004379,ST0292,P000002,422,70,2026-06-24
INV0004380,ST0292,P000013,174,23,2026-06-12
INV0004381,ST0293,P000008,110,85,2026-06-29
INV0004382,ST0293,P000004,402,70,2026-07-06
INV0004383,ST0293,P000014,117,60,2026-06-29
INV0004384,ST0293,P000010,258,81,2026-06-24
INV0004385,ST0293,P000019,168,88,2026-06-25
INV0004386,ST0293,P000003,376,76,2026-06-25
INV0004387,ST0293,P000020,294,56,2026-06-22
INV0004388,ST0293,P000009,100,29,2026-07-05
INV0004389,ST0293,P000007,427,49,2026-06-16
INV0004390,ST0293,P000012,33,66,2026-06-17
INV0004391,ST0293,P000002,332,75,2026-06-15
INV0004392,ST0293,P000016,170,73,2026-07-07
INV0004393,ST0293,P000018,247,94,2026-07-05
INV0004394,ST0293,P000015,251,89,2026-06-28
INV0004395,ST0293,P000006,23,43,2026-07-06
INV0004396,ST0294,P000020,86,80,2026-06-11
INV0004397,ST0294,P000003,498,62,2026-06-20
INV0004398,ST0294,P000004,86,34,2026-06-24
INV0004399,ST0294,P000002,160,62,2026-07-02
INV0004400,ST0294,P000005,243,39,2026-06-22
INV0004401,ST0294,P000014,246,45,2026-06-14
INV0004402,ST0294,P000006,132,53,2026-06-24
INV0004403,ST0294,P000010,332,83,2026-07-03
INV0004404,ST0294,P000009,336,74,2026-07-02
INV0004405,ST0294,P000008,257,27,2026-06-17
INV0004406,ST0294,P000012,53,52,2026-06-26
INV0004407,ST0294,P000013,377,32,2026-06-26
INV0004408,ST0294,P000018,255,30,2026-06-27
INV0004409,ST0294,P000001,487,26,2026-07-01
INV0004410,ST0294,P000017,6,27,2026-07-06
INV0004411,ST0295,P000012,337,93,2026-06-28
INV0004412,ST0295,P000017,287,58,2026-06-28
INV0004413,ST0295,P000011,117,93,2026-06-27
INV0004414,ST0295,P000009,7,32,2026-06-30
INV0004415,ST0295,P000002,25,24,2026-06-21
INV0004416,ST0295,P000001,82,74,2026-06-22
INV0004417,ST0295,P000018,28,35,2026-06-25
INV0004418,ST0295,P000006,466,53,2026-07-01
INV0004419,ST0295,P000019,183,98,2026-06-27
INV0004420,ST0295,P000008,416,77,2026-07-01
INV0004421,ST0295,P000016,167,75,2026-06-15
INV0004422,ST0295,P000010,313,60,2026-07-06
INV0004423,ST0295,P000013,387,29,2026-06-15
INV0004424,ST0295,P000005,318,37,2026-07-01
INV0004425,ST0295,P000020,329,31,2026-07-02
INV0004426,ST0296,P000020,208,95,2026-07-03
INV0004427,ST0296,P000016,160,76,2026-06-30
INV0004428,ST0296,P000012,150,30,2026-06-15
INV0004429,ST0296,P000009,52,82,2026-06-28
INV0004430,ST0296,P000019,118,73,2026-07-06
INV0004431,ST0296,P000002,181,48,2026-06-12
INV0004432,ST0296,P000011,484,73,2026-06-22
INV0004433,ST0296,P000010,355,50,2026-07-03
INV0004434,ST0296,P000007,217,63,2026-06-13
INV0004435,ST0296,P000003,111,99,2026-06-15
INV0004436,ST0296,P000001,343,50,2026-06-28
INV0004437,ST0296,P000018,471,23,2026-07-07
INV0004438,ST0296,P000017,478,50,2026-07-02
INV0004439,ST0296,P000006,311,93,2026-07-03
INV0004440,ST0296,P000015,29,86,2026-06-16
INV0004441,ST0297,P000007,423,36,2026-07-05
INV0004442,ST0297,P000006,284,60,2026-06-21
INV0004443,ST0297,P000019,376,61,2026-07-06
INV0004444,ST0297,P000003,93,40,2026-06-11
INV0004445,ST0297,P000013,262,26,2026-06-22
INV0004446,ST0297,P000001,44,90,2026-07-04
INV0004447,ST0297,P000011,159,61,2026-06-30
INV0004448,ST0297,P000004,218,28,2026-06-15
INV0004449,ST0297,P000020,305,79,2026-06-15
INV0004450,ST0297,P000018,104,32,2026-06-25
INV0004451,ST0297,P000012,450,45,2026-06-23
INV0004452,ST0297,P000014,241,41,2026-06-14
INV0004453,ST0297,P000002,289,77,2026-06-17
INV0004454,ST0297,P000015,124,39,2026-06-24
INV0004455,ST0297,P000005,63,81,2026-06-28
INV0004456,ST0298,P000006,299,42,2026-07-04
INV0004457,ST0298,P000019,428,85,2026-06-29
INV0004458,ST0298,P000012,257,55,2026-06-11
INV0004459,ST0298,P000002,477,72,2026-06-25
INV0004460,ST0298,P000014,206,41,2026-06-29
INV0004461,ST0298,P000009,430,90,2026-06-11
INV0004462,ST0298,P000013,210,76,2026-06-12
INV0004463,ST0298,P000010,374,94,2026-06-09
INV0004464,ST0298,P000016,415,66,2026-06-09
INV0004465,ST0298,P000008,156,70,2026-06-14
INV0004466,ST0298,P000005,133,57,2026-07-01
INV0004467,ST0298,P000011,187,78,2026-07-04
INV0004468,ST0298,P000001,416,83,2026-06-15
INV0004469,ST0298,P000003,495,25,2026-06-21
INV0004470,ST0298,P000020,400,69,2026-06-23
INV0004471,ST0299,P000002,406,49,2026-07-03
INV0004472,ST0299,P000009,49,53,2026-06-08
INV0004473,ST0299,P000018,215,74,2026-06-16
INV0004474,ST0299,P000017,438,83,2026-06-12
INV0004475,ST0299,P000007,125,54,2026-06-12
INV0004476,ST0299,P000005,231,93,2026-06-10
INV0004477,ST0299,P000010,138,54,2026-06-21
INV0004478,ST0299,P000020,496,36,2026-06-20
INV0004479,ST0299,P000016,182,56,2026-06-11
INV0004480,ST0299,P000006,27,97,2026-06-18
INV0004481,ST0299,P000004,293,76,2026-06-17
INV0004482,ST0299,P000008,237,84,2026-06-30
INV0004483,ST0299,P000014,473,96,2026-06-30
INV0004484,ST0299,P000019,170,20,2026-06-24
INV0004485,ST0299,P000003,326,44,2026-06-14
INV0004486,ST0300,P000006,29,97,2026-06-17
INV0004487,ST0300,P000014,14,70,2026-06-28
INV0004488,ST0300,P000007,193,50,2026-06-15
INV0004489,ST0300,P000015,439,23,2026-06-24
INV0004490,ST0300,P000018,21,54,2026-07-04
INV0004491,ST0300,P000009,21,30,2026-07-04
INV0004492,ST0300,P000020,213,95,2026-07-06
INV0004493,ST0300,P000002,122,95,2026-06-28
INV0004494,ST0300,P000013,239,92,2026-06-17
INV0004495,ST0300,P000003,154,84,2026-06-19
INV0004496,ST0300,P000004,483,71,2026-06-22
INV0004497,ST0300,P000005,119,89,2026-06-29
INV0004498,ST0300,P000019,72,83,2026-06-29
INV0004499,ST0300,P000016,69,33,2026-07-04
INV0004500,ST0300,P000012,1,63,2026-06-18
INV0004501,ST0301,P000009,442,80,2026-06-28
INV0004502,ST0301,P000001,100,27,2026-06-27
INV0004503,ST0301,P000017,352,77,2026-06-09
INV0004504,ST0301,P000014,406,46,2026-06-24
INV0004505,ST0301,P000015,345,39,2026-07-07
INV0004506,ST0301,P000003,181,37,2026-06-12
INV0004507,ST0301,P000007,1,62,2026-06-13
INV0004508,ST0301,P000004,390,80,2026-06-30
INV0004509,ST0301,P000019,394,27,2026-07-06
INV0004510,ST0301,P000006,417,87,2026-07-04
INV0004511,ST0301,P000005,278,46,2026-06-09
INV0004512,ST0301,P000016,157,68,2026-06-08
INV0004513,ST0301,P000008,246,46,2026-06-26
INV0004514,ST0301,P000010,241,29,2026-07-01
INV0004515,ST0301,P000012,391,46,2026-06-22
INV0004516,ST0302,P000015,54,82,2026-06-26
INV0004517,ST0302,P000003,252,64,2026-07-01
INV0004518,ST0302,P000018,105,42,2026-06-23
INV0004519,ST0302,P000017,7,89,2026-06-15
INV0004520,ST0302,P000010,453,65,2026-06-27
INV0004521,ST0302,P000005,250,70,2026-06-26
INV0004522,ST0302,P000004,341,54,2026-06-24
INV0004523,ST0302,P000008,460,48,2026-06-25
INV0004524,ST0302,P000020,51,72,2026-06-19
INV0004525,ST0302,P000007,387,53,2026-06-09
INV0004526,ST0302,P000012,54,83,2026-06-25
INV0004527,ST0302,P000011,407,44,2026-06-19
INV0004528,ST0302,P000006,298,85,2026-06-19
INV0004529,ST0302,P000016,163,31,2026-07-05
INV0004530,ST0302,P000002,441,50,2026-07-06
INV0004531,ST0303,P000014,338,73,2026-07-03
INV0004532,ST0303,P000018,369,33,2026-07-02
INV0004533,ST0303,P000020,398,88,2026-06-24
INV0004534,ST0303,P000012,270,65,2026-06-17
INV0004535,ST0303,P000011,136,56,2026-06-26
INV0004536,ST0303,P000007,340,59,2026-07-04
INV0004537,ST0303,P000003,239,98,2026-07-05
INV0004538,ST0303,P000008,55,40,2026-06-14
INV0004539,ST0303,P000006,4,88,2026-06-22
INV0004540,ST0303,P000001,54,40,2026-06-24
INV0004541,ST0303,P000009,202,48,2026-06-13
INV0004542,ST0303,P000010,214,78,2026-06-27
INV0004543,ST0303,P000005,380,53,2026-06-25
INV0004544,ST0303,P000019,351,21,2026-07-01
INV0004545,ST0303,P000013,16,98,2026-06-18
INV0004546,ST0304,P000013,8,84,2026-06-18
INV0004547,ST0304,P000009,289,76,2026-07-05
INV0004548,ST0304,P000001,389,35,2026-06-19
INV0004549,ST0304,P000015,274,49,2026-06-26
INV0004550,ST0304,P000020,9,46,2026-06-27
INV0004551,ST0304,P000005,184,43,2026-07-06
INV0004552,ST0304,P000004,149,30,2026-06-17
INV0004553,ST0304,P000014,202,48,2026-07-06
INV0004554,ST0304,P000002,250,60,2026-06-30
INV0004555,ST0304,P000012,144,95,2026-06-29
INV0004556,ST0304,P000008,215,77,2026-06-16
INV0004557,ST0304,P000016,122,21,2026-06-24
INV0004558,ST0304,P000006,32,53,2026-06-22
INV0004559,ST0304,P000019,366,78,2026-06-20
INV0004560,ST0304,P000018,413,97,2026-06-21
INV0004561,ST0305,P000018,83,87,2026-07-03
INV0004562,ST0305,P000003,7,26,2026-07-04
INV0004563,ST0305,P000012,175,37,2026-06-17
INV0004564,ST0305,P000001,169,46,2026-06-17
INV0004565,ST0305,P000006,431,39,2026-06-08
INV0004566,ST0305,P000004,500,72,2026-06-12
INV0004567,ST0305,P000017,117,87,2026-07-07
INV0004568,ST0305,P000002,175,88,2026-06-20
INV0004569,ST0305,P000009,80,34,2026-06-25
INV0004570,ST0305,P000015,460,33,2026-06-13
INV0004571,ST0305,P000008,407,54,2026-06-21
INV0004572,ST0305,P000010,269,28,2026-07-06
INV0004573,ST0305,P000014,299,100,2026-06-19
INV0004574,ST0305,P000011,365,80,2026-07-01
INV0004575,ST0305,P000005,152,67,2026-06-23
INV0004576,ST0306,P000013,46,23,2026-07-05
INV0004577,ST0306,P000007,448,98,2026-06-26
INV0004578,ST0306,P000020,131,52,2026-06-13
INV0004579,ST0306,P000018,406,64,2026-06-29
INV0004580,ST0306,P000002,449,33,2026-07-06
INV0004581,ST0306,P000008,488,21,2026-06-27
INV0004582,ST0306,P000016,338,93,2026-06-15
INV0004583,ST0306,P000001,464,45,2026-06-28
INV0004584,ST0306,P000012,9,55,2026-06-08
INV0004585,ST0306,P000011,382,66,2026-06-28
INV0004586,ST0306,P000004,326,94,2026-06-24
INV0004587,ST0306,P000006,431,38,2026-06-30
INV0004588,ST0306,P000014,177,92,2026-06-15
INV0004589,ST0306,P000005,39,55,2026-06-13
INV0004590,ST0306,P000017,189,80,2026-06-26
INV0004591,ST0307,P000002,264,89,2026-06-27
INV0004592,ST0307,P000004,84,37,2026-06-29
INV0004593,ST0307,P000008,342,28,2026-06-30
INV0004594,ST0307,P000013,463,48,2026-06-27
INV0004595,ST0307,P000016,322,88,2026-06-16
INV0004596,ST0307,P000003,223,37,2026-06-16
INV0004597,ST0307,P000018,166,45,2026-06-17
INV0004598,ST0307,P000015,397,70,2026-06-20
INV0004599,ST0307,P000011,456,35,2026-06-28
INV0004600,ST0307,P000001,328,48,2026-06-15
INV0004601,ST0307,P000020,285,69,2026-06-17
INV0004602,ST0307,P000005,479,26,2026-06-10
INV0004603,ST0307,P000014,168,20,2026-07-07
INV0004604,ST0307,P000007,298,100,2026-06-14
INV0004605,ST0307,P000019,334,39,2026-06-16
INV0004606,ST0308,P000001,415,98,2026-06-12
INV0004607,ST0308,P000012,36,76,2026-07-05
INV0004608,ST0308,P000011,399,89,2026-06-27
INV0004609,ST0308,P000020,257,68,2026-06-08
INV0004610,ST0308,P000019,39,25,2026-07-06
INV0004611,ST0308,P000007,178,22,2026-06-08
INV0004612,ST0308,P000003,195,46,2026-06-28
INV0004613,ST0308,P000014,441,94,2026-07-05
INV0004614,ST0308,P000008,349,29,2026-07-03
INV0004615,ST0308,P000005,326,29,2026-06-24
INV0004616,ST0308,P000015,457,92,2026-06-23
INV0004617,ST0308,P000016,74,86,2026-07-04
INV0004618,ST0308,P000009,91,26,2026-06-17
INV0004619,ST0308,P000013,352,42,2026-06-14
INV0004620,ST0308,P000004,210,61,2026-06-25
INV0004621,ST0309,P000018,282,26,2026-06-19
INV0004622,ST0309,P000004,207,99,2026-06-30
INV0004623,ST0309,P000010,275,100,2026-06-17
INV0004624,ST0309,P000009,76,31,2026-07-06
INV0004625,ST0309,P000012,91,71,2026-06-19
INV0004626,ST0309,P000014,255,45,2026-06-19
INV0004627,ST0309,P000006,333,64,2026-06-27
INV0004628,ST0309,P000001,363,53,2026-06-12
INV0004629,ST0309,P000003,385,52,2026-06-15
INV0004630,ST0309,P000002,114,48,2026-06-10
INV0004631,ST0309,P000019,430,57,2026-06-23
INV0004632,ST0309,P000020,120,56,2026-06-13
INV0004633,ST0309,P000008,442,78,2026-06-25
INV0004634,ST0309,P000017,143,41,2026-07-04
INV0004635,ST0309,P000011,373,46,2026-06-09
INV0004636,ST0310,P000009,151,25,2026-06-20
INV0004637,ST0310,P000010,396,94,2026-06-14
INV0004638,ST0310,P000012,393,61,2026-07-07
INV0004639,ST0310,P000002,362,64,2026-06-08
INV0004640,ST0310,P000011,181,88,2026-06-21
INV0004641,ST0310,P000003,153,61,2026-06-22
INV0004642,ST0310,P000005,35,92,2026-07-07
INV0004643,ST0310,P000007,27,37,2026-06-13
INV0004644,ST0310,P000020,83,79,2026-07-01
INV0004645,ST0310,P000013,98,96,2026-06-13
INV0004646,ST0310,P000018,255,55,2026-06-09
INV0004647,ST0310,P000019,141,20,2026-07-02
INV0004648,ST0310,P000008,32,44,2026-06-08
INV0004649,ST0310,P000001,6,26,2026-06-12
INV0004650,ST0310,P000015,274,89,2026-06-28
INV0004651,ST0311,P000020,408,42,2026-06-26
INV0004652,ST0311,P000014,102,49,2026-07-01
INV0004653,ST0311,P000003,177,25,2026-06-12
INV0004654,ST0311,P000002,199,46,2026-06-30
INV0004655,ST0311,P000008,419,97,2026-06-17
INV0004656,ST0311,P000005,109,34,2026-06-13
INV0004657,ST0311,P000001,190,53,2026-06-21
INV0004658,ST0311,P000018,325,72,2026-06-23
INV0004659,ST0311,P000009,101,95,2026-06-22
INV0004660,ST0311,P000007,233,77,2026-07-04
INV0004661,ST0311,P000016,280,86,2026-06-25
INV0004662,ST0311,P000012,450,24,2026-07-01
INV0004663,ST0311,P000011,435,21,2026-06-30
INV0004664,ST0311,P000013,148,79,2026-06-20
INV0004665,ST0311,P000010,149,97,2026-06-11
INV0004666,ST0312,P000002,28,32,2026-06-13
INV0004667,ST0312,P000006,432,58,2026-06-11
INV0004668,ST0312,P000001,484,68,2026-06-29
INV0004669,ST0312,P000005,269,58,2026-06-30
INV0004670,ST0312,P000015,295,86,2026-06-29
INV0004671,ST0312,P000017,452,100,2026-07-01
INV0004672,ST0312,P000020,132,77,2026-06-16
INV0004673,ST0312,P000013,319,96,2026-07-07
INV0004674,ST0312,P000008,499,70,2026-06-10
INV0004675,ST0312,P000007,155,61,2026-07-01
INV0004676,ST0312,P000016,163,61,2026-07-03
INV0004677,ST0312,P000004,279,29,2026-06-16
INV0004678,ST0312,P000012,73,23,2026-06-11
INV0004679,ST0312,P000009,296,70,2026-06-20
INV0004680,ST0312,P000003,236,24,2026-06-30
INV0004681,ST0313,P000017,73,84,2026-06-26
INV0004682,ST0313,P000019,286,69,2026-06-08
INV0004683,ST0313,P000001,331,26,2026-06-17
INV0004684,ST0313,P000016,252,74,2026-07-03
INV0004685,ST0313,P000004,179,47,2026-06-12
INV0004686,ST0313,P000012,153,44,2026-06-20
INV0004687,ST0313,P000005,277,43,2026-07-01
INV0004688,ST0313,P000006,142,47,2026-06-25
INV0004689,ST0313,P000014,161,36,2026-06-11
INV0004690,ST0313,P000007,234,100,2026-06-23
INV0004691,ST0313,P000002,107,48,2026-06-25
INV0004692,ST0313,P000015,274,95,2026-07-02
INV0004693,ST0313,P000008,147,50,2026-06-24
